"ARVI","ARVI_INTP","B","CMRI","CMRI_INTP","CVI","CVI_INTP","EVI_INTP","EVI_RMSE","G","GLI","GLI_INTP","IPVI","IPVI_INTP","MCARI1","MCARI1_INTP","MCARI2","MCARI2_INTP","N","NDTI","NDTI_INTP","NDVI","NDVI_INTP","NDWI","NDWI_INTP","NLI","NLI_INTP","N_INTP","OSAVI","OSAVI_INTP","R","R_INTP","TDVI","TDVI_INTP","TVI","TVI_INTP","TriVI","TriVI_INTP","WDRVI","WDRVI_INTP","landcover","cv_fold_id","repeat_cv_id"
0.7856694,0.77594674,0.0341,1.3839551,1.3587906,3.15675787847823,3.098407,2.116541,0.2510456,0.0617,0.235235235235235,0.23442405,0.8704044,0.8637699,3784.56,3843.1597,0.832648498854541,0.82346046,0.2841,-0.18653846,-0.18283217,0.74080884,0.72753984,-0.64314634,-0.63125086,0.9998952,0.99988884,0.2910375,0.740772511151414,0.72750485,0.0423,0.046095833,1.27662965484865,1.2614565,1.11391598584876,1.1076435,152840,157170.94,-0.196436147645312,-0.2125444,"mangrove",5,34
0.7364994,0.68399197,0.0344,1.3344648,1.2125509,2.4312574390002,2.3940318,2.9941905,2.9933958,0.0568,0.244249726177437,0.20692083,0.8675851,0.83283466,3112.56,3099.4268,0.858209148165359,0.808918,0.2267,-0.2428884,-0.19002296,0.7351703,0.66566926,-0.59929454,-0.5468816,0.99986535,0.9997911,0.22735,0.735125288922225,0.6656278,0.0346,0.044870835,1.27102023245944,1.1961048,1.11138215854605,1.0792422,124140,128017.125,-0.208311506897154,-0.3228567,"mangrove",3,34
0.8021978,0.77330095,0.0315,1.4310716,1.3588754,3.20531696493375,3.250077,2.1028333,0.2246887,0.0581,0.253505933117584,0.21968727,0.88389283,0.8616319,3908.16,3617.3726,0.851153024293174,0.81491303,0.287,-0.21294363,-0.16649143,0.76778567,0.72326374,-0.66328603,-0.6356116,0.99990845,0.99988174,0.27741668,0.767747816553542,0.7232275,0.0377,0.04458333,1.30293181590616,1.2574911,1.12595987863277,1.1057644,157740,146603.14,-0.135542168674699,-0.22279671,"mangrove",4,34
0.73583686,0.68187416,0.0408,1.352127,1.2250981,3.15797844477797,2.672159,1.5909679,4.3332686,0.0607,0.180933852140078,0.18294275,0.86067414,0.8316765,3505.56,3011.817,0.817297778926296,0.7879395,0.2681,-0.16618636,-0.1730787,0.7213483,0.66335297,-0.6307786,-0.56174517,0.99987924,0.9998222,0.23978333,0.721311264910952,0.6633135,0.0434,0.049354166,1.25714216012372,1.189606,1.105146286519,1.0775504,141740,123861.61,-0.23629112662014,-0.29097614,"mangrove",3,34
0.7619546,0.7261198,0.0341,1.3553799,1.288402,3.03540943287037,2.8973637,2.25792,0.32806584,0.0576,0.217758985200846,0.19644545,0.8634964,0.84542406,3336.12,3326.2485,0.826179654430174,0.80027765,0.2524,-0.18153846,-0.1635266,0.7269928,0.6908482,-0.6283871,-0.59755385,0.9998748,0.9998527,0.25982082,0.726953023440386,0.6908116,0.0399,0.047554165,1.26283679094411,1.2222466,1.1076970775444,1.0907457,134580,137451.22,-0.225053730426773,-0.2809599,"mangrove",2,34
0.70755064,0.6711951,0.0397,1.2508662,1.1777753,2.63563868348557,2.7174766,2.1929274,0.3787778,0.0627,0.195424213536702,0.16191703,0.83833635,0.8145521,2975.04,2730.7156,0.802241577150173,0.753834,0.2318,-0.16759777,-0.12715134,0.6766727,0.62910426,-0.57419354,-0.548671,0.99983364,0.99979,0.22543333,0.676633540192973,0.62906766,0.0447,0.051245835,1.21069160387769,1.1541506,1.08474545142822,1.0619637,119460,111268.61,-0.317030053034767,-0.37805662,"mangrove",4,34
0.72493666,0.68321234,0.038,1.3043715,1.1852939,2.78670150413106,2.5982156,2.1299608,0.27583277,0.0595,0.199596774193548,0.18045677,0.85198426,0.81893235,3117.72,2889.5298,0.817782236798039,0.7683191,0.2383,-0.17938553,-0.14319931,0.7039685,0.63786465,-0.60040295,-0.54742926,0.9998542,0.9998067,0.23503333,0.703928270102533,0.6378289,0.0414,0.0520375,1.23935888152332,1.164984,1.0972550012276,1.0662128,125380,118030.79,-0.269354591445654,-0.36607304,"mangrove",5,34
0.7670765,0.710524,0.0341,1.3439158,1.2293098,2.79975384354211,2.6122048,2.1365025,0.28796315,0.0614,0.242286292362165,0.20504865,0.8637729,0.8324072,3459.12,3203.5198,0.835776905761791,0.79154634,0.2587,-0.20156556,-0.16527945,0.7275459,0.6648143,-0.6163699,-0.56449544,0.9998781,0.9998308,0.25199166,0.727507044698781,0.6647788,0.0408,0.050316665,1.2633939905162,1.1943122,1.10794670893945,1.0787239,138980,132983.94,-0.223938803059847,-0.32401982,"mangrove",2,34
0.7926973,0.7473876,0.0264,1.4099495,1.3087399,2.9744485999435,2.9404726,2.14009,0.26533914,0.0487,0.259211376858436,0.21685366,0.880787,0.8511868,3120.24,3380.6848,0.854296737146316,0.8089637,0.2283,-0.22361809,-0.17376684,0.7615741,0.70237356,-0.64837545,-0.6063663,0.99988145,0.9998549,0.25025,0.76152706623048,0.7023346,0.0309,0.04405,1.29693915465473,1.2342553,1.12319814550865,1.0959978,125560,139617.05,-0.150195421552205,-0.25525764,"mangrove",4,34
0.7923541,0.7690918,0.0258,1.377062,1.3432759,2.95431928517282,3.0593386,2.1034667,0.14684437,0.0498,0.258370183196462,0.22738844,0.87128323,0.8600206,2996.76,3069.5198,0.841123029531708,0.8208576,0.2227,-0.20435308,-0.1768496,0.7425665,0.7200411,-0.63449544,-0.6232348,0.9998673,0.99985784,0.23384167,0.742520030045068,0.7199985,0.0329,0.037845835,1.27835897196233,1.2550385,1.11470467397071,1.1044343,120640,124199.48,-0.192677179626609,-0.23425673,"mangrove",4,34
0.7383784,0.6964125,0.0363,1.2953933,1.1914651,2.66740567760035,2.6087816,2.0660703,0.35071808,0.0617,0.222993062438057,0.19424057,0.8513943,0.8215779,3172.8,2856.3662,0.822222708560251,0.7758142,0.2412,-0.18882467,-0.14872137,0.7027886,0.64315575,-0.5926048,-0.5483093,0.9998553,0.9997986,0.23630416,0.702748874048765,0.64311874,0.0421,0.050775,1.23813922834758,1.1708206,1.09671717564758,1.0686872,127300,110998.52,-0.271519178495923,-0.35941303,"mangrove",2,34
0.69345796,0.63773793,0.041,1.232032,1.1078355,2.7017355519771,2.4754555,2.2268195,0.53359836,0.0621,0.176136363636364,0.16118874,0.8311927,0.79849374,2850.36,2499.5974,0.786607940533603,0.738342,0.2265,-0.14893617,-0.13078259,0.66238534,0.5969875,-0.5696466,-0.510848,0.9998207,0.9997486,0.21192917,0.662346431035242,0.59695125,0.046,0.053308334,1.19531059279307,1.1142318,1.07813975026474,1.0463191,114740,98919.33,-0.3401310997815,-0.41055912,"mangrove",3,34
0.74702483,0.7212827,0.0372,1.3347379,1.2753286,3.18523300222665,2.7945583,2.2792041,0.22879966,0.0593,0.189568706118355,0.19933859,0.85490847,0.84334874,3316.44,3042.77,0.80691810829688,0.8036794,0.2569,-0.15257531,-0.16660331,0.709817,0.6866975,-0.62492096,-0.5886311,0.99986786,0.99983996,0.23642917,0.709779179810726,0.6866581,0.0436,0.043804165,1.24538505245968,1.2200943,1.09991680217815,1.0891663,134260,126558.51,-0.258478856977919,-0.29380888,"mangrove",5,34
0.72727275,0.7001245,0.0384,1.2708429,1.2055515,2.71508173369577,2.6409369,2.0719059,0.26803493,0.0637,0.207010895310279,0.18840113,0.8429809,0.82415724,3136.8,2981.6226,0.806207702048405,0.776286,0.2432,-0.16880734,-0.14426096,0.68596184,0.64831454,-0.58488107,-0.55723697,0.9998468,0.9998205,0.24024583,0.685923830914057,0.64827865,0.0453,0.051420834,1.22055353726464,1.1788027,1.08901876556395,1.071429,126100,124229.305,-0.301350186727952,-0.35798323,"mangrove",4,34
0.76284903,0.7263881,0.0293,1.3421586,1.2696894,2.81937528293345,2.8039756,2.1509013,0.157904,0.0517,0.236102809324567,0.20097491,0.862916,0.8410905,2904.84,2939.9924,0.833668023235075,0.7983502,0.2178,-0.198146,-0.16015634,0.725832,0.682181,-0.6163265,-0.5875085,0.99985415,0.99983263,0.22924167,0.725786004056795,0.6821401,0.0346,0.043758333,1.26166191109385,1.2155833,1.10717298227435,1.0871327,116760,121062.164,-0.227385597729691,-0.3030639,"mangrove",2,34
0.72039944,0.7240346,0.0392,1.3072416,1.3225762,2.39741977362165,2.3919282,2.8502707,0.650595,0.0628,0.231372549019608,0.24231452,0.8601997,0.863272,3276.96,3852.457,0.849215562056129,0.846835,0.2412,-0.23137255,-0.2525633,0.72039944,0.726544,-0.5868421,-0.59603214,0.99986523,0.9998749,0.267,0.720358324774621,0.7265061,0.0392,0.041975,1.25617653157539,1.2585887,1.10471690010907,1.1068867,130640,157784.7,-0.238155401137081,-0.18778177,"mangrove",1,34
0.7216458,0.72121686,0.0389,1.2775216,1.2447286,2.77633861544805,2.6102245,2.1254206,0.19689412,0.0621,0.196531791907514,0.21334724,0.8439144,0.83699286,3098.4,3102.185,0.804944644355458,0.80032766,0.2406,-0.16510318,-0.1701055,0.68782884,0.6739858,-0.5896928,-0.5707428,0.9998463,0.99983793,0.242375,0.687790232747373,0.6739483,0.0445,0.047425,1.22252153776105,1.2064592,1.08987560390568,1.0832998,124700,125272.68,-0.298133022170362,-0.3160068,"mangrove",1,34
0.74157304,0.70459276,0.0368,1.3435206,1.2656171,2.51579813019391,2.5886936,2.981964,2.8059025,0.0608,0.241449719244513,0.20560049,0.8686515,0.84436756,3394.68,3022.5222,0.855598674562817,0.81484205,0.248,-0.23702951,-0.1907187,0.73730296,0.6887351,-0.6062176,-0.576882,0.99987805,0.99983466,0.23745833,0.737261659591757,0.68869525,0.0375,0.04312917,1.27314661979228,1.2210876,1.11234121439104,1.0899216,135620,120718.28,-0.203852327447833,-0.28314686,"mangrove",3,34
0.7506217,0.73573494,0.0351,1.3352535,1.2749907,3.19242213846459,2.8677106,2.0717444,0.19974254,0.0568,0.192650918635171,0.20663574,0.8549618,0.8419837,3180.24,2997.0325,0.806756288404941,0.79790634,0.2464,-0.15212981,-0.15829682,0.7099237,0.6839674,-0.6253298,-0.5910232,0.9998623,0.9998378,0.23485833,0.709884253476559,0.68392783,0.0418,0.044254165,1.24549278854548,1.2167424,1.09996530132643,1.0878433,128760,124397.83,-0.258278145695364,-0.29728243,"mangrove",3,34
0.68785655,0.6606612,0.0383,1.2079998,1.1251717,2.61471055369955,2.515321,1.994966,0.33725193,0.0589,0.178589294647324,0.16615072,0.8254285,0.80162317,2587.08,2481.6333,0.780837887680682,0.7397801,0.2071,-0.14703019,-0.12185341,0.6508569,0.60324633,-0.55714285,-0.52192533,0.9997958,0.9997608,0.21135,0.650815412329226,0.6032086,0.0438,0.053304166,1.18270149418595,1.1259279,1.07277999380377,1.049945,104020,105874.54,-0.357929003255309,-0.4172492,"mangrove",2,34
0.76906717,0.67986864,0.038,1.3745245,1.15781,2.97191746019798,2.5282376,2.0133743,0.4505416,0.0652,0.231350330500472,0.18405414,0.8702541,0.8114272,3906.96,2837.4778,0.838906205749984,0.75417197,0.2911,-0.20073664,-0.13973609,0.7405082,0.6228543,-0.6340163,-0.53495574,0.9998976,0.9997787,0.2326875,0.740472802496742,0.6228189,0.0434,0.053279165,1.27633278859409,1.1446437,1.11378104725557,1.0586643,157340,113287.336,-0.197076265342711,-0.37996322,"mangrove",2,34
0.70631146,0.6952827,0.0463,1.2715209,1.2446098,2.64144019043841,2.5415022,2.5946188,0.6750684,0.071,0.194280908326325,0.20089662,0.844584,0.838294,3496.2,3264.4097,0.812388062351963,0.8035709,0.269,-0.17842324,-0.18369828,0.689168,0.67658806,-0.58235294,-0.5680217,0.9998632,0.99982125,0.25072083,0.689133355938163,0.6765514,0.0495,0.047133334,1.22393579070199,1.2058972,1.09048978669324,1.0840083,140300,135387.16,-0.295811518324607,-0.30024424,"mangrove",4,34
0.67691505,0.6901878,0.031,1.1314384,1.1390619,2.3024044528574,2.359203,1.9053173,0.36964577,0.0516,0.197910621009867,0.20959307,0.8085427,0.81074893,1978.92,2689.9543,0.768807555579792,0.77173376,0.1609,-0.15050167,-0.15420684,0.61708546,0.6214978,-0.5143529,-0.5175641,0.99970573,0.99975383,0.2032375,0.617035816215782,0.62145704,0.0381,0.0465875,1.14472610040402,1.147758,1.05692262116755,1.0587059,79080,110278.26,-0.406163498800517,-0.39382726,"mangrove",1,34
0.7821946,0.75412464,0.0263,1.3900347,1.3198968,2.7696148482292,2.9678462,2.1479728,0.22677901,0.0482,0.26343381389253,0.22026642,0.87800896,0.85441154,2953.8,3069.2678,0.857962439126395,0.8150458,0.2152,-0.23431498,-0.17529267,0.7560179,0.708823,-0.6340167,-0.6110738,0.9998709,0.99984646,0.2279125,0.7559686026208,0.7087797,0.0299,0.03885833,1.29154745691205,1.242935,1.12072206717651,1.0992438,118500,127011.48,-0.162971606378841,-0.25221884,"mangrove",2,34
0.6597041,0.66687244,0.0391,1.1442086,1.1064703,2.10163079133183,2.2287362,1.9786876,0.3652126,0.0621,0.206997084548105,0.20133089,0.817753,0.80296266,2439.84,2520.8696,0.799734932613154,0.76225,0.1907,-0.1873805,-0.1540144,0.635506,0.6059254,-0.5087025,-0.500545,0.9997663,0.9997541,0.20522083,0.635462403951702,0.60588604,0.0425,0.051404167,1.1656371065668,1.1288341,1.06560124034769,1.0511898,96760,103754.984,-0.380542471983109,-0.41359213,"mangrove",1,34
0.7567482,0.69950056,0.0383,1.3680168,1.2571986,3.03395645172583,2.5545053,3.847116,7.9563932,0.0621,0.212890625,0.20377856,0.86735654,0.8429549,3682.8,3538.9526,0.832232169444699,0.81573504,0.2766,-0.18965517,-0.19181867,0.7347131,0.68590975,-0.6333038,-0.5712888,0.99988943,0.9998408,0.26172918,0.734676215680618,0.68587327,0.0423,0.047295835,1.27057221012637,1.217814,1.11117643792488,1.0885854,148500,149502.1,-0.20926243567753,-0.28942433,"mangrove",1,34
0.7469921,0.7256904,0.0368,1.3023385,1.2510693,2.74436289096079,2.708522,2.1102555,0.32262215,0.0639,0.224724484906564,0.20922935,0.85211265,0.8373507,3332.88,3233.5862,0.819854670753636,0.79682285,0.2541,-0.18333334,-0.16356578,0.70422536,0.6747015,-0.5981132,-0.57636786,0.9998634,0.99983877,0.25399584,0.70418756874212,0.67466503,0.0441,0.04905417,1.23962704011684,1.206771,1.09737202083554,1.0835598,133920,132435.33,-0.268882175226586,-0.3125183,"mangrove",2,34
0.81333333,0.78940165,0.0238,1.4447342,1.3931056,3.32022744473986,3.2305713,2.1528034,0.20947354,0.0454,0.259361997226075,0.25006828,0.88650304,0.87259525,3149.52,3279.7397,0.851496064813563,0.83304507,0.2312,-0.21066667,-0.19857584,0.77300614,0.74519056,-0.67172813,-0.64791507,0.99988925,0.99987775,0.2434625,0.772958714189314,0.745147,0.0296,0.0362,1.30792220355174,1.27819,1.12827573534545,1.1154441,127280,135555.66,-0.122913505311077,-0.1641241,"mangrove",4,34
0.7561859,0.7203674,0.0404,1.3923029,1.2976252,2.53135051664573,2.459366,2.717876,0.81026036,0.0667,0.255529411764706,0.22937067,0.8826206,0.85573584,4069.92,3771.6167,0.874197541602445,0.83638775,0.291,-0.26565465,-0.22327931,0.76524115,0.7114716,-0.6270618,-0.58615357,0.9999086,0.9998736,0.27655417,0.765203993740067,0.71143633,0.0387,0.046179168,1.30048570916455,1.2447101,1.12482937741617,1.1002963,162580,153941.4,-0.141592920353982,-0.23919751,"mangrove",1,34
0.7669377,0.7550157,0.0301,1.3819594,1.3464874,3.26183158173045,3.1142888,2.2652423,0.20733018,0.0492,0.206621704475782,0.21225081,0.86834097,0.86016417,3015.6,3339.136,0.826008887967717,0.8179498,0.2282,-0.17422435,-0.17592406,0.7366819,0.72032833,-0.64527756,-0.6261591,0.99986714,0.9998666,0.2515625,0.736637038840862,0.7202879,0.0346,0.041266665,1.27252558770908,1.2538954,1.11206199798699,1.1043437,122000,137562.62,-0.205154998258446,-0.22619198,"mangrove",5,34
0.80423445,0.74143195,0.0319,1.4258418,1.305147,3.32752261488018,3.0124984,2.1904278,0.32433042,0.0593,0.246452968996322,0.20718928,0.8807669,0.8488985,3964.68,3325.0498,0.8429020889333,0.8005529,0.294,-0.19677094,-0.16352376,0.76153386,0.6977969,-0.66430795,-0.6073502,0.9999079,0.99983907,0.25712916,0.761497351834544,0.69775903,0.0398,0.044475,1.29690887985145,1.2275201,1.12318024048073,1.0936362,160320,139771.67,-0.15028901734104,-0.26287055,"mangrove",3,34
0.73046434,0.72836494,0.0357,1.2670013,1.2695099,2.68634109691961,2.6769087,2.1919577,0.21122906,0.0605,0.212424849699399,0.21649995,0.84233737,0.8438708,2957.28,3388.2366,0.806499589138618,0.8103574,0.2292,-0.17021276,-0.17902067,0.68467474,0.6877417,-0.58232653,-0.5817682,0.9998367,0.9998454,0.24970417,0.684634494112805,0.6877041,0.0429,0.045541666,1.21919099898354,1.2208384,1.08842765121502,1.0895905,118820,138702.53,-0.30355515041021,-0.2902707,"mangrove",3,34
0.68146026,0.6942743,0.0445,1.2349877,1.2178258,2.56945359253265,2.4697862,2.5351546,1.3567653,0.0652,0.177958446251129,0.20571226,0.8347548,0.83251137,3004.68,3159.7197,0.799540351892929,0.80334496,0.2349,-0.16741271,-0.17910947,0.6695096,0.6650227,-0.56547815,-0.55280304,0.9998315,0.9998174,0.23402083,0.669471529692697,0.664984,0.0465,0.046716668,1.2030143900271,1.1964087,1.08143866903432,1.0790938,120520,130069.93,-0.328761251607372,-0.32827207,"mangrove",4,34
0.8159552,0.75422657,0.0263,1.4161577,1.3222713,3.1006011628382,3.1076465,2.1159673,0.28067645,0.0542,0.276796230859835,0.20669223,0.8808554,0.85228795,3529.32,3553.9448,0.850109318224352,0.8044122,0.2595,-0.21388578,-0.15714855,0.7617108,0.7045759,-0.6544469,-0.6176954,0.99989575,0.9998736,0.27675417,0.761669427322345,0.70454085,0.0351,0.0483875,1.29707597489942,1.2386034,1.12325900588304,1.0973167,142280,144375.47,-0.14987714987715,-0.26079312,"mangrove",4,34
0.7522784,0.7371337,0.0299,1.3262261,1.2934295,2.82382965087891,2.8366296,2.2203145,0.40037617,0.0512,0.224148236700538,0.21074726,0.8580122,0.8480202,2794.32,2889.214,0.825840133180683,0.8091592,0.2115,-0.18793504,-0.17103,0.71602434,0.69604033,-0.6102018,-0.5973891,0.99984354,0.99983597,0.2223375,0.715977867562349,0.69599754,0.035,0.0398625,1.25172401112485,1.2299572,1.10273493676894,1.093456,112380,120922.04,-0.246660730186999,-0.27759123,"mangrove",5,34
0.7844088,0.76240426,0.0289,1.4018918,1.3467396,3.17642831476824,3.2771747,2.1571102,0.19718567,0.0506,0.233394271785497,0.21346124,0.8755491,0.85920054,3213.84,3377.7224,0.839822699873162,0.8138371,0.2392,-0.19621749,-0.16706881,0.7510981,0.718401,-0.6507937,-0.6283387,0.99988115,0.9998617,0.24954583,0.751054111033029,0.7183605,0.034,0.040879168,1.28675101052764,1.2515832,1.11852496468899,1.1034186,129760,141692.02,-0.174033149171271,-0.22886623,"mangrove",5,34
0.8031353,0.7577744,0.027,1.4498069,1.3522308,3.51122060211148,3.161898,2.2319942,0.15102406,0.0474,0.233571893298634,0.2100368,0.885745,0.8605932,3343.56,3391.3208,0.845100060356515,0.8144668,0.2473,-0.19546027,-0.17201933,0.77149,0.7211864,-0.67831695,-0.6310443,0.9998957,0.99987036,0.25342083,0.771445762420492,0.7211464,0.0319,0.042020835,1.30647618512122,1.254127,1.12760364106662,1.1046364,135440,141098.39,-0.126611336747307,-0.22261254,"mangrove",4,34
0.7362027,0.6882034,0.038,1.3203559,1.2066907,3.09380945203882,2.70015,2.2738023,0.59081227,0.0593,0.185407296351824,0.17635922,0.85183924,0.8241098,3221.52,2943.3364,0.805136776202158,0.77570015,0.2501,-0.15369649,-0.14161617,0.7036785,0.6482196,-0.61667746,-0.5584711,0.99986094,0.9998178,0.23709166,0.703640128603346,0.64818347,0.0435,0.050625,1.23906122462881,1.1783549,1.09712281633117,1.0713316,130280,117495.43,-0.269887607648518,-0.3564371,"mangrove",4,34
0.7767285,0.7710272,0.0331,1.3700603,1.3526129,3.09885962562173,2.906852,2.1887548,0.2391427,0.0586,0.229155742003146,0.24848193,0.86701775,0.8647805,3495.12,3638.1733,0.829405233641025,0.8320126,0.2634,-0.18383838,-0.2034257,0.73403555,0.72956103,-0.63602483,-0.6230518,0.99988353,0.9998807,0.26809168,0.733996892856203,0.72952306,0.0404,0.042108335,1.26989464440991,1.2633412,1.11087152709202,1.1085261,141080,149280.92,-0.2106682649086,-0.20260386,"mangrove",1,34
0.7708333,0.74991596,0.0341,1.370992,1.3083415,2.90552427127261,2.82361,2.1621923,0.1869286,0.0597,0.238589211618257,0.22628836,0.87021136,0.8530753,3546.72,3510.6418,0.841330689284995,0.8187975,0.2635,-0.2060606,-0.18297143,0.7404227,0.70615065,-0.6305693,-0.6021908,0.9998868,0.9998692,0.2681,0.740383599281412,0.7061144,0.0393,0.046241667,1.27624467051243,1.2404573,1.11374266384482,1.0980687,142680,142834.17,-0.197258187357197,-0.25862345,"mangrove",2,34
0.7241636,0.68149483,0.0371,1.2888014,1.178083,2.96065218753076,2.570725,2.1236713,0.20442587,0.0579,0.183444047010731,0.17947912,0.84419364,0.8174645,2958.6,2694.202,0.797464384835941,0.7695961,0.2319,-0.14995034,-0.14086428,0.68838733,0.63492894,-0.6004141,-0.54315394,0.99984086,0.9997921,0.21832916,0.688347238602775,0.63489074,0.0428,0.04862917,1.22310780534363,1.1638736,1.09013179553415,1.0651622,119500,109888.836,-0.297166237308683,-0.3776256,"mangrove",3,34
0.7351865,0.7479085,0.0362,1.2745277,1.3045079,2.46688140296573,2.8154597,2.172433,0.20016314,0.0637,0.238095238095238,0.22436713,0.84896207,0.85245174,3143.4,3364.0276,0.828342154515571,0.8197741,0.2372,-0.20302172,-0.18218963,0.69792414,0.7049035,-0.57660353,-0.59960437,0.99985,0.9998561,0.2499375,0.697884158387494,0.7048643,0.0422,0.042783335,1.23309029646126,1.2397696,1.09449720105671,1.097594,125600,137637.9,-0.280339805825243,-0.26423082,"mangrove",3,34
0.74717104,0.7112957,0.0391,1.3526616,1.2514607,3.18053211502284,2.738619,2.2358737,0.14722666,0.061,0.190824792581747,0.19370411,0.8605096,0.8369407,3528.48,3217.2458,0.816247261506159,0.79496163,0.2702,-0.16412213,-0.15954714,0.7210191,0.6738814,-0.6316425,-0.5775793,0.99988,0.999844,0.2532875,0.720982370325079,0.6738455,0.0438,0.04952083,1.25680903757394,1.2061837,1.10499733406025,1.0832268,142720,132623.05,-0.236938717876306,-0.3155831,"mangrove",3,34
0.8126053,0.7787705,0.0278,1.4679936,1.3871093,3.47538229865341,3.457879,2.169785,0.18667515,0.0503,0.248913718187461,0.21702038,0.89157826,0.86761576,3675.84,3582.945,0.854447753961346,0.81761134,0.2689,-0.21204819,-0.1667493,0.7831565,0.7352316,-0.6848371,-0.65187776,0.9999096,0.9998861,0.27433333,0.78311495411384,0.73519385,0.0327,0.042283334,1.31756034452671,1.2686487,1.13276497945238,1.1110296,148760,147431.78,-0.0974995804665212,-0.19271055,"mangrove",5,34
0.7732036,0.73821753,0.0303,1.3672789,1.2871637,3.09838086627764,2.868271,2.135417,0.24272363,0.0529,0.22524609148813,0.20995437,0.86617917,0.8457066,3138.6,2902.1577,0.828124879737559,0.8038989,0.2369,-0.1821229,-0.16552916,0.73235834,0.69141316,-0.63492066,-0.5957506,0.9998696,0.9998201,0.22527084,0.732315476973925,0.69136983,0.0366,0.040645834,1.26821523889845,1.2245079,1.11011635340568,1.0912473,126700,120691.21,-0.214131696798806,-0.2837495,"mangrove",5,34
0.772929,0.74134064,0.0307,1.3526679,1.3050845,3.32034044522998,3.0403917,2.1794167,0.30113232,0.0534,0.206779661016949,0.20266822,0.8585244,0.8487498,3099.72,3006.1206,0.808311588706059,0.80291164,0.2397,-0.14962325,-0.15901901,0.7170487,0.6974997,-0.6356192,-0.60758483,0.9998625,0.99984217,0.23370416,0.717007621339751,0.69745874,0.0395,0.041408334,1.25277290334609,1.2305733,1.10319930683522,1.0939847,125680,124839.09,-0.244682527178194,-0.27097118,"mangrove",5,34
0.77922577,0.76956815,0.0288,1.382271,1.3447604,3.03990104204564,3.0373056,2.117562,0.22592273,0.0511,0.23728813559322,0.2307166,0.8715734,0.86087203,3113.4,3108.8298,0.838466363378908,0.822805,0.2321,-0.19812427,-0.18222219,0.74314684,0.72174406,-0.6391243,-0.6230163,0.99987304,0.9998578,0.23510833,0.743102179365866,0.7217012,0.0342,0.0376625,1.27893392421676,1.2561543,1.11496494424128,1.1051091,125500,126893.6,-0.191430064448702,-0.22670324,"mangrove",4,34
0.7584968,0.70358,0.0437,1.3740473,1.2479612,3.11626862319383,2.7291327,2.335843,0.47383818,0.0703,0.208422862054147,0.18816373,0.867976,0.8359217,4226.76,3632.2183,0.830273089904947,0.7923984,0.3182,-0.18449874,-0.16065282,0.735952,0.6718434,-0.63809526,-0.57611775,0.9999044,0.9998594,0.2862875,0.735919872564209,0.67181176,0.0484,0.0563875,1.27181118052748,1.2027153,1.11173377715672,1.0820897,170640,147152.78,-0.206681625529793,-0.31332728,"mangrove",4,34
0.713093,0.6563992,0.0378,1.254788,1.136286,2.93105014114489,2.4735053,2.1857731,0.35861626,0.0588,0.174238642036945,0.16801241,0.8340724,0.80643654,2820.36,2565.1675,0.781088027230625,0.7540957,0.2257,-0.1340405,-0.1330849,0.6681449,0.612873,-0.5866432,-0.52341294,0.99982375,0.99977136,0.2125125,0.668105359623969,0.6128357,0.0449,0.051033333,1.20154202666415,1.1381658,1.0808075051862,1.054671,114040,104899.54,-0.330961908996591,-0.4067722,"mangrove",3,34
0.80590063,0.753405,0.025,1.4370304,1.3391242,3.22406933264566,3.094457,2.2392354,0.25287384,0.0466,0.256911665542819,0.2107685,0.8854206,0.85804135,3173.4,3303.4143,0.852787708306218,0.81493425,0.2326,-0.21512386,-0.17221208,0.77084124,0.7160827,-0.66618913,-0.6230415,0.9998887,0.9998609,0.24844167,0.770794317818481,0.7160424,0.0301,0.040854167,1.30585355448025,1.249698,1.12731595562159,1.1024382,128100,134499.39,-0.128185907046477,-0.23529553,"mangrove",5,34
0.7798387,0.72482586,0.0273,1.3308085,1.2606038,3.02809541420118,2.792138,2.1175787,0.20290057,0.052,0.235154394299287,0.20031847,0.85609,0.83869267,2876.28,2751.26,0.814623561573706,0.7955649,0.2207,-0.16722783,-0.15696242,0.71217996,0.6773854,-0.6186285,-0.58321846,0.99984765,0.99982065,0.21626666,0.712135786762652,0.67734313,0.0371,0.04169167,1.24780017313966,1.2104776,1.10099045612762,1.084926,116120,113856.05,-0.254013858374176,-0.31168836,"mangrove",5,34
0.7750258,0.6959596,0.0327,1.370493,1.1984525,2.93760610081527,2.5412085,2.1146235,0.35542947,0.0583,0.240425531914894,0.2026147,0.8695652,0.82482475,3463.68,3388.5525,0.83914952627836,0.78115255,0.258,-0.20206186,-0.16274168,0.73913044,0.64964944,-0.6313626,-0.548803,0.9998837,0.9998077,0.25362918,0.739090578195985,0.6496152,0.0387,0.05257917,1.27496288978053,1.1735816,1.11316235778192,1.0711012,139420,138993.53,-0.2,-0.3419266,"mangrove",2,34
0.72958136,0.68085694,0.0394,1.2765898,1.1669114,2.80597624412098,2.5178142,2.08951,0.36030653,0.0649,0.201295696436835,0.18540925,0.8430913,0.81481326,3234.24,2913.554,0.802220728561883,0.7649535,0.252,-0.16100179,-0.1433232,0.6861827,0.6296265,-0.5904071,-0.5372849,0.9998523,0.99980426,0.2375875,0.686145940665605,0.6295918,0.0469,0.054104168,1.22078820629649,1.1555686,1.08912013560912,1.0623288,130260,117551.72,-0.300970873786408,-0.3790941,"mangrove",2,34
