Classifier_Type,CV_ID,Fold,Accuracy,F1_Score,AUC,Precision,Recall,logloss
RandomForest-Beta-ab,38,5,0.96969696969697,0.972332015810277,0.995257452574526,0.946153846153846,1,0.261077571221671
RandomForest-Beta-ab,39,1,0.980582524271845,0.976470588235294,0.992997198879552,1,0.954022988505747,0.331024162637089
RandomForest-Beta-ab,39,2,0.982222222222222,0.981818181818182,0.998179803735359,0.964285714285714,1,0.195408360349422
RandomForest-Beta-ab,39,3,0.941176470588235,0.941176470588235,0.983990384615385,0.923076923076923,0.96,0.541176611351243
RandomForest-Beta-ab,39,4,0.940366972477064,0.936585365853659,0.976541442048517,0.96969696969697,0.905660377358491,0.947346330731012
RandomForest-Beta-ab,39,5,0.952153110047847,0.953271028037383,0.984981684981685,0.927272727272727,0.980769230769231,0.601255395562032
RandomForest-Beta-ab,40,1,0.950892857142857,0.945273631840796,0.98840404040404,0.931372549019608,0.95959595959596,0.461638944596854
RandomForest-Beta-ab,40,2,0.969565217391304,0.972549019607843,0.996424223980523,0.946564885496183,1,0.244938284277581
RandomForest-Beta-ab,40,3,0.927184466019418,0.928909952606635,0.963870235505533,0.96078431372549,0.89908256880734,1.25353062353805
RandomForest-Beta-ab,40,4,0.952380952380952,0.92436974789916,0.9903125,1,0.859375,0.41902877392787
RandomForest-Beta-ab,40,5,0.967136150234742,0.968609865470852,0.993075158786168,0.947368421052632,0.990825688073395,0.406304180496764
RandomForest-Beta-ab,41,1,0.977011494252874,0.976190476190476,0.996292863762743,0.964705882352941,0.987951807228916,0.304008508468123
RandomForest-Beta-ab,41,2,0.913725490196078,0.908333333333333,0.966658464566929,0.964601769911504,0.858267716535433,1.51790301661286
RandomForest-Beta-ab,41,3,0.974226804123711,0.975609756097561,0.985851063829787,0.952380952380952,1,0.510856225078033
RandomForest-Beta-ab,41,4,0.96875,0.97071129707113,0.992171898713955,0.950819672131148,0.991452991452992,0.390792266005862
RandomForest-Beta-ab,41,5,0.972093023255814,0.96,0.991624555493169,1,0.923076923076923,0.305673051705938
RandomForest-Beta-ab,42,1,0.963800904977376,0.962616822429907,0.992826692900475,0.962616822429907,0.962616822429907,0.396174732361565
RandomForest-Beta-ab,42,2,0.960199004975124,0.965811965811966,0.989261947973382,0.941666666666667,0.991228070175439,0.469334000053109
RandomForest-Beta-ab,42,3,0.973684210526316,0.967032967032967,0.991408248081841,0.977777777777778,0.956521739130435,0.357053781771272
RandomForest-Beta-ab,42,4,0.971830985915493,0.967741935483871,0.988860941430111,0.957446808510638,0.978260869565217,0.357387610201579
RandomForest-Beta-ab,42,5,0.92462311557789,0.923076923076923,0.971363636363636,0.947368421052632,0.9,1.50292142146386
RandomForest-Beta-ab,43,1,0.981395348837209,0.982142857142857,0.998095238095238,0.964912280701754,1,0.144638305892431
RandomForest-Beta-ab,43,2,0.971830985915493,0.967741935483871,0.987872799137621,0.957446808510638,0.978260869565217,0.411116033706704
RandomForest-Beta-ab,43,3,0.968253968253968,0.96969696969697,0.995741819811744,0.950495049504951,0.989690721649485,0.260516992639237
RandomForest-Beta-ab,43,4,0.936274509803922,0.935960591133005,0.985336538461539,0.922330097087379,0.95,0.539067045833189
RandomForest-Beta-ab,43,5,0.925311203319502,0.91,0.97099930118798,0.968085106382979,0.858490566037736,1.21508016490415
RandomForest-Beta-ab,44,1,0.955445544554455,0.960352422907489,0.98761961132485,0.923728813559322,1,0.574517071245888
RandomForest-Beta-ab,44,2,0.974789915966387,0.967391304347826,0.99340007415647,0.978021978021978,0.956989247311828,0.29383944462693
RandomForest-Beta-ab,44,3,0.97119341563786,0.971428571428571,0.992412952174502,0.959677419354839,0.983471074380165,0.319974875071272
RandomForest-Beta-ab,44,4,0.920212765957447,0.925373134328358,0.958619505494506,0.958762886597938,0.894230769230769,1.40990722088774
RandomForest-Beta-ab,44,5,0.958115183246073,0.948051948051948,0.996029044701611,0.960526315789474,0.935897435897436,0.217845025065844
RandomForest-Beta-ab,45,1,0.979487179487179,0.982300884955752,0.998283998283998,0.965217391304348,1,0.132864244606759
RandomForest-Beta-ab,45,2,0.942708333333333,0.941798941798942,0.986531986531987,0.927083333333333,0.956989247311828,0.497672466645073
RandomForest-Beta-ab,45,3,0.980952380952381,0.979591836734694,0.995894535170149,0.96969696969697,0.989690721649485,0.212531939079771
RandomForest-Beta-ab,45,4,0.963503649635037,0.955357142857143,0.985791238388391,0.963963963963964,0.946902654867257,0.512923730894824
RandomForest-Beta-ab,45,5,0.931937172774869,0.925714285714286,0.964505494505495,0.964285714285714,0.89010989010989,1.45060031445712
RandomForest-Beta-ab,46,1,0.96039603960396,0.96551724137931,0.987670279407378,0.941176470588235,0.991150442477876,0.611306843830592
RandomForest-Beta-ab,46,2,0.93,0.927835051546392,0.964596459645965,0.967741935483871,0.891089108910891,1.26314690088884
RandomForest-Beta-ab,46,3,0.97,0.967032967032967,0.99550505050505,0.956521739130435,0.977777777777778,0.197505921502177
RandomForest-Beta-ab,46,4,0.975806451612903,0.966666666666667,0.992090711835935,0.97752808988764,0.956043956043956,0.351389424083725
RandomForest-Beta-ab,46,5,0.966981132075472,0.968888888888889,0.990508021390374,0.947826086956522,0.990909090909091,0.366938601520082
RandomForest-Beta-ab,47,1,0.973684210526316,0.966824644549763,0.992799623817081,0.980769230769231,0.953271028037383,0.292597066253582
RandomForest-Beta-ab,47,2,0.976878612716763,0.976470588235294,0.997592295345104,0.965116279069768,0.988095238095238,0.189761865806831
RandomForest-Beta-ab,47,3,0.958333333333333,0.957446808510638,0.990597826086957,0.9375,0.978260869565217,0.385086113109729
RandomForest-Beta-ab,47,4,0.915343915343915,0.925925925925926,0.964908256880734,0.934579439252336,0.917431192660551,1.28995930930346
RandomForest-Beta-ab,47,5,0.962809917355372,0.960352422907489,0.994992110859573,0.956140350877193,0.964601769911504,0.241550464223453
RandomForest-Beta-ab,48,1,0.971014492753623,0.964705882352941,0.990438208725735,0.976190476190476,0.953488372093023,0.473825075726275
RandomForest-Beta-ab,48,2,0.911196911196911,0.91254752851711,0.959140363462458,0.94488188976378,0.882352941176471,1.67495941976581
RandomForest-Beta-ab,48,3,0.963917525773196,0.953020134228188,0.996414565826331,0.959459459459459,0.946666666666667,0.194335339052755
RandomForest-Beta-ab,48,4,0.973821989528796,0.974619289340102,0.996107456140351,0.950495049504951,1,0.204406009507289
RandomForest-Beta-ab,48,5,0.966824644549763,0.96943231441048,0.986697330447331,0.948717948717949,0.991071428571429,0.670577179065299
RandomForest-Beta-ab,49,1,0.968253968253968,0.96969696969697,0.99467727476468,0.950495049504951,0.989690721649485,0.311048546997323
RandomForest-Beta-ab,49,2,0.963157894736842,0.955414012738854,0.982153039115065,0.961538461538462,0.949367088607595,0.639371087813379
RandomForest-Beta-ab,49,3,0.935483870967742,0.942148760330579,0.972944849115505,0.966101694915254,0.919354838709677,1.19801703014719
RandomForest-Beta-ab,49,4,0.968609865470852,0.957575757575758,0.996873929427886,0.975308641975309,0.940476190476191,0.195660250990833
RandomForest-Beta-ab,49,5,0.97119341563786,0.97165991902834,0.991498441945536,0.952380952380952,0.991735537190083,0.343693981828751
RandomForest-Beta-ab,50,1,0.984126984126984,0.984,0.99798323564631,0.968503937007874,1,0.155270451714781
RandomForest-Beta-ab,50,2,0.962616822429907,0.963636363636364,0.980565988295921,0.938053097345133,0.990654205607477,0.710408341421397
RandomForest-Beta-ab,50,3,0.945054945054945,0.940476190476191,0.993935718617344,0.951807228915663,0.929411764705882,0.210476020528034
RandomForest-Beta-ab,50,4,0.927884615384615,0.92462311557789,0.965926953305594,0.958333333333333,0.893203883495146,1.43205139622742
RandomForest-Beta-ab,50,5,0.970873786407767,0.964705882352941,0.99290060851927,0.987951807228916,0.942528735632184,0.360982833580577
RandomForest-Beta-ab,51,1,0.92462311557789,0.923076923076923,0.965858585858586,0.947368421052632,0.9,1.50031163345818
RandomForest-Beta-ab,51,2,0.973684210526316,0.967032967032967,0.991048593350384,0.977777777777778,0.956521739130435,0.39757460911639
RandomForest-Beta-ab,51,3,0.966981132075472,0.968609865470852,0.9924688057041,0.955752212389381,0.981818181818182,0.395922534321681
RandomForest-Beta-ab,51,4,0.980099502487562,0.97979797979798,0.996433524866257,0.97,0.989795918367347,0.241290861837723
RandomForest-Beta-ab,51,5,0.954954954954955,0.952830188679245,0.987952787952788,0.94392523364486,0.961904761904762,0.428954064286266
RandomForest-Beta-ab,52,1,0.930434782608696,0.937007874015748,0.973807692307692,0.959677419354839,0.915384615384615,1.24568184894797
RandomForest-Beta-ab,52,2,0.958115183246073,0.948051948051948,0.996199228500113,0.960526315789474,0.935897435897436,0.226709067004012
RandomForest-Beta-ab,52,3,0.96551724137931,0.961325966850829,0.98314606741573,0.945652173913044,0.97752808988764,0.574560877959357
RandomForest-Beta-ab,52,4,0.978494623655914,0.970149253731343,0.989656880961229,1,0.942028985507246,0.353571908644325
RandomForest-Beta-ab,52,5,0.968253968253968,0.972027972027972,0.992423760106959,0.945578231292517,1,0.379990533699758
RandomForest-Beta-ab,53,1,0.926940639269406,0.933333333333333,0.962135267330073,0.941176470588235,0.925619834710744,1.47023447434928
RandomForest-Beta-ab,53,2,0.970443349753695,0.962025316455696,0.990538352560211,0.987012987012987,0.938271604938272,0.348743361992482
RandomForest-Beta-ab,53,3,0.979487179487179,0.982300884955752,0.998069498069498,0.965217391304348,1,0.137334003792921
RandomForest-Beta-ab,53,4,0.972093023255814,0.96551724137931,0.99283396430503,0.954545454545455,0.976744186046512,0.31730516846468
RandomForest-Beta-ab,53,5,0.960869565217391,0.957746478873239,0.995321059038345,0.953271028037383,0.962264150943396,0.260906208716979
RandomForest-Beta-ab,54,1,0.947368421052632,0.948837209302326,0.983928571428572,0.918918918918919,0.980769230769231,0.684731504738461
RandomForest-Beta-ab,54,2,0.963917525773196,0.953020134228188,0.997142857142857,0.959459459459459,0.946666666666667,0.17179461109683
RandomForest-Beta-ab,54,3,0.976525821596244,0.977973568281938,0.993066596007773,0.956896551724138,1,0.255415881674831
RandomForest-Beta-ab,54,4,0.972222222222222,0.964285714285714,0.990660080826224,0.975903614457831,0.952941176470588,0.442580600781731
RandomForest-Beta-ab,54,5,0.934782608695652,0.941176470588235,0.970423076923077,0.96,0.923076923076923,1.33388843892219
RandomForest-Beta-ab,55,1,0.978991596638655,0.972677595628415,0.99302929180571,0.988888888888889,0.956989247311828,0.308945255849157
RandomForest-Beta-ab,55,2,0.960199004975124,0.958762886597938,0.980784508440914,0.939393939393939,0.978947368421053,0.574780789446813
RandomForest-Beta-ab,55,3,0.950495049504951,0.956140350877193,0.98707704449048,0.915966386554622,1,0.594036469664026
RandomForest-Beta-ab,55,4,0.935,0.933333333333333,0.967296729672967,0.968085106382979,0.900990099009901,1.11421095555548
RandomForest-Beta-ab,55,5,0.963800904977376,0.962616822429907,0.989588457124119,0.962616822429907,0.962616822429907,0.366623719190751
RandomForest-Beta-ab,56,1,0.965384615384615,0.966037735849057,0.99032487129416,0.941176470588235,0.992248062015504,0.468319939530296
RandomForest-Beta-ab,56,2,0.968609865470852,0.958083832335329,0.996873929427886,0.963855421686747,0.952380952380952,0.203311109537249
RandomForest-Beta-ab,56,3,0.966101694915254,0.953846153846154,0.987924016282225,0.984126984126984,0.925373134328358,0.434865455292868
RandomForest-Beta-ab,56,4,0.920634920634921,0.930875576036866,0.965022935779817,0.935185185185185,0.926605504587156,1.25697671263269
RandomForest-Beta-ab,56,5,0.981220657276995,0.983050847457627,0.996756132243157,0.966666666666667,1,0.160297254867254
RandomForest-Beta-ab,57,1,0.963917525773196,0.953020134228188,0.99624649859944,0.959459459459459,0.946666666666667,0.229700686709042
RandomForest-Beta-ab,57,2,0.973684210526316,0.967032967032967,0.990968670076726,0.977777777777778,0.956521739130435,0.384358487396571
RandomForest-Beta-ab,57,3,0.980099502487562,0.97979797979798,0.995145631067961,0.97,0.989795918367347,0.282244205408598
RandomForest-Beta-ab,57,4,0.933333333333333,0.941176470588235,0.978025078369906,0.944444444444444,0.937931034482759,1.07206860102431
RandomForest-Beta-ab,57,5,0.945652173913044,0.948979591836735,0.981371969248965,0.920792079207921,0.978947368421053,0.798208430393775
RandomForest-Beta-ab,58,1,0.935483870967742,0.942148760330579,0.977540756156781,0.966101694915254,0.919354838709677,1.1731357865528
RandomForest-Beta-ab,58,2,0.973544973544974,0.974619289340102,0.994845360824742,0.96,0.989690721649485,0.304297272284951
RandomForest-Beta-ab,58,3,0.965665236051502,0.965217391304348,0.989974937343358,0.956896551724138,0.973684210526316,0.372104882784347
RandomForest-Beta-ab,58,4,0.967441860465116,0.96,0.993194519560123,0.943820224719101,0.976744186046512,0.322769824469879
RandomForest-Beta-ab,58,5,0.961538461538462,0.952380952380952,0.984206989247312,0.952380952380952,0.952380952380952,0.540103801597069
RandomForest-Beta-ab,59,1,0.973404255319149,0.959349593495935,0.990349206349206,0.983333333333333,0.936507936507937,0.299634725480538
RandomForest-Beta-ab,59,2,0.979274611398964,0.980769230769231,0.997629821159233,0.962264150943396,1,0.24420164809911
RandomForest-Beta-ab,59,3,0.950381679389313,0.946502057613169,0.990903755868545,0.934959349593496,0.958333333333333,0.394473410124322
RandomForest-Beta-ab,59,4,0.972826086956522,0.976076555023923,0.994560019129603,0.953271028037383,1,0.294626848367285
RandomForest-Beta-ab,59,5,0.936170212765958,0.934497816593886,0.971135738084891,0.963963963963964,0.906779661016949,1.31424400512414
RandomForest-Beta-ab,60,1,0.979274611398964,0.980769230769231,0.996336996336996,0.962264150943396,1,0.241328266885331
RandomForest-Beta-ab,60,2,0.957671957671958,0.933333333333333,0.9899375,1,0.875,0.501550412812478
RandomForest-Beta-ab,60,3,0.963235294117647,0.966442953020134,0.985730593607306,0.947368421052632,0.986301369863014,0.545280869714865
RandomForest-Beta-ab,60,4,0.927184466019418,0.928909952606635,0.970538163246004,0.96078431372549,0.89908256880734,1.29414941114723
RandomForest-Beta-ab,60,5,0.96039603960396,0.952380952380952,0.995560936238902,0.952380952380952,0.952380952380952,0.217832704743458
RandomForest-Beta-ab,61,1,0.980952380952381,0.979591836734694,0.99703494206733,0.96969696969697,0.989690721649485,0.194976620102297
RandomForest-Beta-ab,61,2,0.971014492753623,0.964705882352941,0.990822602344801,0.976190476190476,0.953488372093023,0.416947156409822
RandomForest-Beta-ab,61,3,0.926940639269406,0.933333333333333,0.965129026817339,0.941176470588235,0.925619834710744,1.30030882954573
RandomForest-Beta-ab,61,4,0.964285714285714,0.966666666666667,0.989695662592859,0.943089430894309,0.991452991452992,0.367310785025349
RandomForest-Beta-ab,61,5,0.96039603960396,0.952941176470588,0.99455205811138,0.941860465116279,0.964285714285714,0.236848975713993
RandomForest-Beta-ab,62,1,0.955665024630542,0.946107784431138,0.995712861415753,0.963414634146341,0.929411764705882,0.21803181546629
RandomForest-Beta-ab,62,2,0.961904761904762,0.948717948717949,0.984897047397047,0.948717948717949,0.948717948717949,0.536154374380693
RandomForest-Beta-ab,62,3,0.963963963963964,0.963636363636364,0.987207602339181,0.946428571428571,0.981481481481482,0.442561973626456
RandomForest-Beta-ab,62,4,0.920560747663551,0.926406926406927,0.968529307909605,0.946902654867257,0.906779661016949,1.36546176176402
RandomForest-Beta-ab,62,5,0.981220657276995,0.983050847457627,0.998089228581585,0.966666666666667,1,0.112910408634443
RandomForest-Beta-ab,63,1,0.963636363636364,0.962962962962963,0.996941137566138,0.962962962962963,0.962962962962963,0.190974087287917
RandomForest-Beta-ab,63,2,0.930434782608696,0.937007874015748,0.971653846153846,0.959677419354839,0.915384615384615,1.16593451576251
RandomForest-Beta-ab,63,3,0.966244725738397,0.956521739130435,0.985812425328554,0.967032967032967,0.946236559139785,0.519851000455032
RandomForest-Beta-ab,63,4,0.968253968253968,0.96969696969697,0.994957418198117,0.950495049504951,0.989690721649485,0.304347649720946
RandomForest-Beta-ab,63,5,0.967741935483871,0.961538461538462,0.990468247348981,0.949367088607595,0.974025974025974,0.429738536804348
RandomForest-Beta-ab,64,1,0.971014492753623,0.964705882352941,0.990534307130502,0.976190476190476,0.953488372093023,0.421391378376792
RandomForest-Beta-ab,64,2,0.969072164948454,0.959459459459459,0.99563025210084,0.972602739726027,0.946666666666667,0.196733249696579
RandomForest-Beta-ab,64,3,0.976525821596244,0.977973568281938,0.992801625154566,0.956896551724138,1,0.286063231278011
RandomForest-Beta-ab,64,4,0.921787709497207,0.929292929292929,0.961157654226961,0.948453608247423,0.910891089108911,1.47542641146423
RandomForest-Beta-ab,64,5,0.95910780669145,0.95910780669145,0.988221632382216,0.941605839416058,0.977272727272727,0.504463599411758
RandomForest-Beta-ab,65,1,0.984375,0.985645933014354,0.998527326279044,0.971698113207547,1,0.0883659092193617
RandomForest-Beta-ab,65,2,0.956175298804781,0.952380952380952,0.988762965808682,0.94017094017094,0.964912280701754,0.401351639912454
RandomForest-Beta-ab,65,3,0.958333333333333,0.957446808510638,0.986304347826087,0.9375,0.978260869565217,0.496534351471552
RandomForest-Beta-ab,65,4,0.927884615384615,0.92462311557789,0.968099861303745,0.958333333333333,0.893203883495146,1.42514901959961
RandomForest-Beta-ab,65,5,0.972602739726027,0.967391304347826,0.991466120498379,0.978021978021978,0.956989247311828,0.360572780198665
RandomForest-Beta-ab,66,1,0.973821989528796,0.974619289340102,0.996217105263158,0.950495049504951,1,0.201421260792377
RandomForest-Beta-ab,66,2,0.966346153846154,0.958083832335329,0.984254992319509,0.963855421686747,0.952380952380952,0.587699564454741
RandomForest-Beta-ab,66,3,0.95260663507109,0.941860465116279,0.994345569150908,0.952941176470588,0.931034482758621,0.343735979125398
RandomForest-Beta-ab,66,4,0.967136150234742,0.968609865470852,0.991575511644319,0.947368421052632,0.990825688073395,0.39539592320742
RandomForest-Beta-ab,66,5,0.933054393305439,0.936507936507937,0.970542635658915,0.959349593495935,0.914728682170543,1.24090704831594
RandomForest-Beta-ab,67,1,0.939393939393939,0.942622950819672,0.9875075030012,0.92,0.966386554621849,0.747698725379112
RandomForest-Beta-ab,67,2,0.979166666666667,0.980952380952381,0.998581869750191,0.962616822429907,1,0.114995835413225
RandomForest-Beta-ab,67,3,0.978723404255319,0.967213114754098,0.989650793650794,1,0.936507936507937,0.371164979484823
RandomForest-Beta-ab,67,4,0.968325791855204,0.960893854748603,0.99724342663274,0.966292134831461,0.955555555555556,0.193290894080907
RandomForest-Beta-ab,67,5,0.930434782608696,0.937007874015748,0.975038461538462,0.959677419354839,0.915384615384615,1.23716048479628
RandomForest-Beta-ab,68,1,0.95045045045045,0.948356807511737,0.985510785510786,0.935185185185185,0.961904761904762,0.513617358252219
RandomForest-Beta-ab,68,2,0.978260869565217,0.980694980694981,0.996859681372549,0.969465648854962,0.9921875,0.228117815682715
RandomForest-Beta-ab,68,3,0.933920704845815,0.937238493723849,0.974980483996878,0.957264957264957,0.918032786885246,1.07225735312957
RandomForest-Beta-ab,68,4,0.952153110047847,0.913793103448276,0.990595781691672,1,0.841269841269841,0.465299079232086
RandomForest-Beta-ab,68,5,0.959770114942529,0.960893854748603,0.991148104108865,0.934782608695652,0.988505747126437,0.502268271517552
RandomForest-Beta-ab,69,1,0.927601809954751,0.929824561403509,0.961936013125513,0.938053097345133,0.921739130434783,1.4033315133621
RandomForest-Beta-ab,69,2,0.970443349753695,0.962025316455696,0.990234770289415,0.987012987012987,0.938271604938272,0.334330209091629
RandomForest-Beta-ab,69,3,0.983606557377049,0.982857142857143,0.999521072796935,0.977272727272727,0.988505747126437,0.0330981566103119
RandomForest-Beta-ab,69,4,0.968888888888889,0.970464135021097,0.992130654856058,0.950413223140496,0.991379310344828,0.36451417490173
RandomForest-Beta-ab,69,5,0.960869565217391,0.957746478873239,0.995283018867925,0.953271028037383,0.962264150943396,0.260257198516948
RandomForest-Beta-ab,70,1,0.979338842975207,0.979757085020243,0.992383879781421,0.968,0.991803278688525,0.258815040429354
RandomForest-Beta-ab,70,2,0.934782608695652,0.941176470588235,0.971,0.96,0.923076923076923,1.26419367238035
RandomForest-Beta-ab,70,3,0.959641255605381,0.945454545454545,0.99653134635149,0.962962962962963,0.928571428571429,0.246974266898766
RandomForest-Beta-ab,70,4,0.960674157303371,0.951048951048951,0.982180293501048,0.957746478873239,0.944444444444444,0.649545919850814
RandomForest-Beta-ab,70,5,0.973544973544974,0.974619289340102,0.995965934558494,0.96,0.989690721649485,0.276791182667309
RandomForest-Beta-ab,71,1,0.962962962962963,0.957446808510638,0.987673747705219,0.947368421052632,0.967741935483871,0.498420562493815
RandomForest-Beta-ab,71,2,0.94,0.938775510204082,0.967596759675968,0.968421052631579,0.910891089108911,1.39293305295659
RandomForest-Beta-ab,71,3,0.982142857142857,0.981981981981982,0.998643797367371,0.964601769911504,1,0.105393944886061
RandomForest-Beta-ab,71,4,0.961722488038278,0.956521739130435,0.994994438264739,0.967032967032967,0.946236559139785,0.27720277917901
RandomForest-Beta-ab,71,5,0.971830985915493,0.972972972972973,0.990516937191249,0.955752212389381,0.990825688073395,0.416638882969518
RandomForest-Beta-ab,72,1,0.971014492753623,0.964705882352941,0.988612339035172,0.976190476190476,0.953488372093023,0.488506478778303
RandomForest-Beta-ab,72,2,0.935483870967742,0.937984496124031,0.977314211212516,0.9453125,0.930769230769231,1.21803728912357
RandomForest-Beta-ab,72,3,0.963541666666667,0.962962962962963,0.98929347826087,0.938144329896907,0.989130434782609,0.452360471387777
RandomForest-Beta-ab,72,4,0.980392156862745,0.982142857142857,0.99816247582205,0.964912280701754,1,0.131607599516568
RandomForest-Beta-ab,72,5,0.962085308056872,0.953488372093023,0.995133481646274,0.964705882352941,0.942528735632184,0.333091639610252
RandomForest-Beta-ab,73,1,0.972222222222222,0.964285714285714,0.990480466995959,0.975903614457831,0.952941176470588,0.401633290025157
RandomForest-Beta-ab,73,2,0.942708333333333,0.952789699570816,0.988988988988989,0.909836065573771,1,0.585649387890782
RandomForest-Beta-ab,73,3,0.961748633879781,0.961748633879781,0.985603345280765,0.946236559139785,0.977777777777778,0.634032253963579
RandomForest-Beta-ab,73,4,0.959276018099548,0.949152542372881,0.995631891433418,0.96551724137931,0.933333333333333,0.191234038009462
RandomForest-Beta-ab,73,5,0.936,0.936507936507937,0.973957332308284,0.959349593495935,0.914728682170543,1.11378743578828
RandomForest-Beta-ab,74,1,0.953125,0.934782608695652,0.991052324450496,0.988505747126437,0.88659793814433,0.480746623862021
RandomForest-Beta-ab,74,2,0.981395348837209,0.982142857142857,0.998701298701299,0.964912280701754,1,0.13548136698121
RandomForest-Beta-ab,74,3,0.936170212765958,0.934065934065934,0.969386600271616,0.965909090909091,0.904255319148936,1.4115602281544
RandomForest-Beta-ab,74,4,0.962616822429907,0.963636363636364,0.981046379596471,0.938053097345133,0.990654205607477,0.686186371412436
RandomForest-Beta-ab,74,5,0.962962962962963,0.964824120603015,0.994789332138055,0.941176470588235,0.989690721649485,0.30861097877598
RandomForest-Beta-ab,75,1,0.972222222222222,0.964285714285714,0.990660080826224,0.975903614457831,0.952941176470588,0.43504943450131
RandomForest-Beta-ab,75,2,0.979487179487179,0.982300884955752,0.998337623337623,0.965217391304348,1,0.148914800514903
RandomForest-Beta-ab,75,3,0.923857868020305,0.92822966507177,0.967032967032967,0.941747572815534,0.915094339622642,1.06870229740676
RandomForest-Beta-ab,75,4,0.968609865470852,0.957575757575758,0.996916752312436,0.975308641975309,0.940476190476191,0.198621599210177
RandomForest-Beta-ab,75,5,0.943722943722944,0.946502057613169,0.983418367346939,0.92741935483871,0.966386554621849,0.783036089652757
RandomForest-Beta-ab,76,1,0.966346153846154,0.958083832335329,0.983966973886329,0.963855421686747,0.952380952380952,0.569196374823116
RandomForest-Beta-ab,76,2,0.98974358974359,0.9875,0.998417721518987,0.975308641975309,1,0.115000957038705
RandomForest-Beta-ab,76,3,0.968888888888889,0.970464135021097,0.993791521670357,0.950413223140496,0.991379310344828,0.358366724409918
RandomForest-Beta-ab,76,4,0.95852534562212,0.955665024630542,0.993435635123615,0.96039603960396,0.950980392156863,0.277811390942399
RandomForest-Beta-ab,76,5,0.940092165898618,0.946058091286307,0.975893166840097,0.974358974358974,0.919354838709677,1.16390101492524
RandomForest-Beta-ab,77,1,0.98974358974359,0.9875,0.998690528153645,0.975308641975309,1,0.0856803590956271
RandomForest-Beta-ab,77,2,0.97119341563786,0.97165991902834,0.991125863704105,0.952380952380952,0.991735537190083,0.383871050434919
RandomForest-Beta-ab,77,3,0.952879581151833,0.948571428571429,0.992883936451898,0.954022988505747,0.943181818181818,0.402392330955234
RandomForest-Beta-ab,77,4,0.975728155339806,0.970760233918129,0.992659132618565,0.988095238095238,0.954022988505747,0.306686866601493
RandomForest-Beta-ab,77,5,0.92511013215859,0.934865900383142,0.971094369547978,0.931297709923664,0.938461538461539,1.36052197030835
RandomForest-Beta-ab,78,1,0.985294117647059,0.986547085201794,0.999081237911025,0.973451327433628,1,0.0749406577054394
RandomForest-Beta-ab,78,2,0.969543147208122,0.953125,0.990168864214666,0.983870967741936,0.924242424242424,0.402066120676218
RandomForest-Beta-ab,78,3,0.972972972972973,0.975845410628019,0.986032531824611,0.952830188679245,1,0.593164488057364
RandomForest-Beta-ab,78,4,0.963800904977376,0.961538461538462,0.988985148514852,0.934579439252336,0.99009900990099,0.383365574688323
RandomForest-Beta-ab,78,5,0.913725490196078,0.909090909090909,0.969795767716535,0.956521739130435,0.866141732283465,1.38554277941757
RandomForest-Beta-ab,79,1,0.934782608695652,0.936708860759494,0.985707803992741,0.902439024390244,0.973684210526316,0.557033168989229
RandomForest-Beta-ab,79,2,0.956937799043062,0.923076923076923,0.99113937812568,1,0.857142857142857,0.393715649505137
RandomForest-Beta-ab,79,3,0.983606557377049,0.985781990521327,0.998296007789679,0.97196261682243,1,0.140564693048268
RandomForest-Beta-ab,79,4,0.937238493723849,0.940711462450593,0.968146582100071,0.959677419354839,0.922480620155039,1.19122276168683
RandomForest-Beta-ab,79,5,0.960199004975124,0.958333333333333,0.979791459781529,0.948453608247423,0.968421052631579,0.569460585998373
RandomForest-Beta-ab,80,1,0.953781512605042,0.945273631840796,0.995458477508651,0.95959595959596,0.931372549019608,0.265428618895554
RandomForest-Beta-ab,80,2,0.967741935483871,0.96969696969697,0.996122685185185,0.941176470588235,1,0.299741057797801
RandomForest-Beta-ab,80,3,0.978494623655914,0.970149253731343,0.990276229406664,1,0.942028985507246,0.327497103281163
RandomForest-Beta-ab,80,4,0.906882591093117,0.907630522088353,0.960320588621732,0.941666666666667,0.875968992248062,1.53848693704263
RandomForest-Beta-ab,80,5,0.985365853658537,0.986425339366516,0.996941896024465,0.973214285714286,1,0.195717826948723
RandomForest-Beta-ab,81,1,0.984126984126984,0.984,0.998172307304468,0.968503937007874,1,0.136080908210094
RandomForest-Beta-ab,81,2,0.95045045045045,0.954356846473029,0.988126219908914,0.92,0.991379310344828,0.63653620799078
RandomForest-Beta-ab,81,3,0.949720670391062,0.944099378881988,0.993827160493827,0.95,0.938271604938272,0.318534765626836
RandomForest-Beta-ab,81,4,0.977064220183486,0.972972972972973,0.992493136582018,0.989010989010989,0.957446808510638,0.318326821372196
RandomForest-Beta-ab,81,5,0.931937172774869,0.925714285714286,0.968241758241758,0.964285714285714,0.89010989010989,1.35166917102213
RandomForest-Beta-ab,82,1,0.979274611398964,0.980769230769231,0.996983408748115,0.962264150943396,1,0.211770829752348
RandomForest-Beta-ab,82,2,0.968325791855204,0.966183574879227,0.989892739273927,0.943396226415094,0.99009900990099,0.44401646259821
RandomForest-Beta-ab,82,3,0.967391304347826,0.971428571428571,0.990973218555715,0.944444444444444,1,0.336466133935403
RandomForest-Beta-ab,82,4,0.969543147208122,0.953125,0.989532731899144,0.983870967741936,0.924242424242424,0.449936388898464
RandomForest-Beta-ab,82,5,0.913857677902622,0.909803921568627,0.967399842890809,0.958677685950413,0.865671641791045,1.31468488657977
