source,i1_mean,i2_mean,i3_mean,interp_std,knn_prob,logreg_prob,rf_prob,svc_prob,xgb_prob,models_std,stratum
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9989721179008484,1.0,0.9961657524108887,0.9938653111457825,0.0024168740104016594,Consensus
cert,1.0,1.0,0.0,0.4714045207910317,1.0,0.9749058485031128,1.0,0.9673998355865479,0.9840481281280518,0.01313161970496023,Consensus
cert,1.0,0.7,0.5,0.20548046676563214,1.0,0.991611123085022,1.0,0.9854165315628052,0.992923378944397,0.005523428223177378,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9817436337471008,1.0,0.9738907217979431,0.9929150342941284,0.010351357387912355,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9862735867500305,1.0,0.9814358949661255,0.9753947257995605,0.009909931325827204,Consensus
cert,1.0,0.7,1.0,0.14142135623730956,1.0,0.9808977246284485,1.0,0.9717245697975159,0.9938653111457825,0.01121887706819009,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,0.9333333373069763,0.9071032404899597,0.9100000262260437,0.8887439966201782,0.9379947185516357,0.018114404198543488,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,0.9333333373069763,0.93552166223526,1.0,0.9337859153747559,0.9944281578063965,0.030922671730137193,Consensus
cert,1.0,0.7,1.0,0.14142135623730956,1.0,0.9917337894439697,1.0,0.9856440424919128,0.9938653111457825,0.005416027996689001,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9922987222671509,1.0,0.9833417534828186,0.9938653111457825,0.006139411315655589,Consensus
cert,1.0,0.7,0.7,0.14142135623730995,1.0,0.9881489872932434,1.0,0.9799334406852722,0.9938653111457825,0.007630895107316846,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9821603894233704,1.0,0.9668946862220764,0.9851775169372559,0.012400396238247643,Consensus
cert,1.0,0.7,1.0,0.14142135623730956,0.9333333373069763,0.9860710501670837,0.949999988079071,0.9743880033493042,0.9910451173782349,0.02199497450966441,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9927409291267395,1.0,0.9868082404136658,0.9938653111457825,0.004959698999484044,Consensus
cert,1.0,1.0,0.5,0.23570226039551564,1.0,0.9907909631729126,1.0,0.9832918643951416,0.9953227639198303,0.006303033009300452,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9278727173805237,0.9200000166893005,0.8964368104934692,0.964153528213501,0.036370015125479674,Consensus
cert,1.0,1.0,0.5,0.23570226039551564,1.0,0.9895623922348022,0.8899999856948853,0.9755412936210632,0.99327552318573,0.04063156406389192,Consensus
cert,1.0,1.0,0.3,0.32998316455372223,1.0,0.9545717835426331,0.9599999785423279,0.9382624626159668,0.9981683492660522,0.024651800911394895,Consensus
cert,1.0,0.7,0.3,0.28674417556808773,1.0,0.9920730590820312,0.9800000190734863,0.9822211265563965,0.9844762682914734,0.00734981933401713,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,0.9333333373069763,0.9440035820007324,0.949999988079071,0.9360069036483765,0.9645960927009583,0.01118264523581872,Consensus
cert,1.0,0.7,0.0,0.41899350299921784,1.0,0.9845597147941589,1.0,0.9667284488677979,0.9966919422149658,0.012768147018066748,Consensus
cert,1.0,1.0,0.7,0.14142135623730917,1.0,0.9987830519676208,0.9800000190734863,0.9962605237960815,0.9938653111457825,0.007207871582612832,Consensus
