i1_mean,i2_mean,i3_mean,interp_std,logreg_npt_prob,logreg_pt_prob,rf_npt_prob,rf_pt_prob,source,val_int,interp_mean
0.5,0.3,0.7,0.16329931618554505,0.02197849750518799,0.21220025420188904,0.01600000075995922,0.024000000208616257,cert,0.5,0.5
0.5,0.3,0.3,0.09428090415820606,0.04340406879782677,0.6391071081161499,0.019999999552965164,0.06800000369548798,cert,0.5,0.3666666666666667
0.7,0.7,0.3,0.1885618083164127,0.9499527215957642,0.7811059951782227,0.8259999752044678,0.9860000014305115,cert,0.7,0.5666666666666667
0.7,1.0,0.7,0.14142135623730995,0.9595597982406616,0.9975646734237671,1.0,1.0,cert,0.7,0.7999999999999999
0.7,0.7,0.7,1.2904784139758924e-08,0.955653190612793,0.9999615550041199,1.0,0.9959999918937683,cert,0.7,0.6999999999999998
0.7,1.0,0.3,0.28674417556808773,0.9534565806388855,0.9784435629844666,0.9319999814033508,0.9900000095367432,cert,0.7,0.6666666666666666
0.7,1.0,0.3,0.28674417556808773,0.9610283374786377,0.9998180866241455,1.0,0.9980000257492065,cert,0.7,0.6666666666666666
0.7,0.7,0.3,0.1885618083164127,0.9631659984588623,0.9999619126319885,1.0,1.0,cert,0.7,0.5666666666666667
0.7,0.5,0.7,0.09428090415820635,0.011565889231860638,0.005996896885335445,0.0,0.07199999690055847,cert,0.7,0.6333333333333333
0.7,0.3,0.7,0.1885618083164127,0.0357099287211895,0.3834279179573059,0.02199999988079071,0.04800000041723251,cert,0.7,0.5666666666666667
1.0,1.0,0.7,0.14142135623730917,0.9576390385627747,0.9958564639091492,1.0,1.0,cert,1.0,0.9
1.0,1.0,0.3,0.32998316455372223,0.9586257934570312,0.9993880391120911,1.0,1.0,cert,1.0,0.7666666666666666
1.0,0.7,0.7,0.14142135623730995,0.9476804733276367,0.9171201586723328,0.8700000047683716,0.949999988079071,cert,1.0,0.7999999999999999
1.0,0.7,0.3,0.28674417556808773,0.9617971777915955,0.994412899017334,0.9739999771118164,0.8799999952316284,cert,1.0,0.6666666666666666
1.0,0.7,0.3,0.28674417556808773,0.9514449834823608,0.9988283514976501,1.0,0.9879999756813049,cert,1.0,0.6666666666666666
1.0,1.0,0.0,0.4714045207910317,0.9633941650390625,0.999998152256012,1.0,0.9760000109672546,cert,1.0,0.6666666666666666
1.0,1.0,0.5,0.23570226039551564,0.9559033513069153,0.9978674054145813,1.0,1.0,cert,1.0,0.8333333333333334
1.0,0.7,0.3,0.28674417556808773,0.9624248743057251,0.9970062375068665,1.0,1.0,cert,1.0,0.6666666666666666
1.0,1.0,0.7,0.14142135623730917,0.9635035395622253,0.9999893307685852,1.0,1.0,cert,1.0,0.9
1.0,1.0,0.0,0.4714045207910317,0.9374973773956299,0.9849308133125305,0.9940000176429749,0.8640000224113464,cert,1.0,0.6666666666666666
1.0,0.7,0.7,0.14142135623730995,0.9399248957633972,0.9335623979568481,0.7599999904632568,0.7940000295639038,cert,1.0,0.7999999999999999
1.0,1.0,0.7,0.14142135623730917,0.9634494185447693,0.9999553561210632,1.0,1.0,cert,1.0,0.9
1.0,1.0,0.0,0.4714045207910317,0.9569075107574463,0.9948878288269043,1.0,0.9900000095367432,cert,1.0,0.6666666666666666
1.0,0.7,0.5,0.20548046676563214,0.9610996842384338,0.9996259212493896,1.0,1.0,cert,1.0,0.7333333333333334
1.0,1.0,0.3,0.32998316455372223,0.9585616588592529,0.9985289573669434,1.0,1.0,cert,1.0,0.7666666666666666
1.0,1.0,0.7,0.14142135623730917,0.959579586982727,0.9899483323097229,0.9259999990463257,1.0,cert,1.0,0.9
1.0,0.7,1.0,0.14142135623730956,0.9580747485160828,0.9856604933738708,1.0,1.0,cert,1.0,0.9
